Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,description,published_at
461,1,0.9437000155448914,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
510,1,0.9437000155448914,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
558,1,0.9399999976158142,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
491,1,0.9399999976158142,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
421,1,0.9399999976158142,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
486,1,0.9399999976158142,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
367,1,0.9399999976158142,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
460,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
488,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
448,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
490,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
400,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
370,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
497,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
499,1,0.935699999332428,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
428,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
450,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
527,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
506,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
406,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
554,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
404,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
443,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
507,1,0.9308000206947327,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
496,1,0.925000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
309,1,0.925000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
518,1,0.925000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
470,1,0.925000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
407,1,0.925000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
413,1,0.925000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
410,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
412,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
368,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
533,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
373,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
103,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
374,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
545,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
519,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
380,1,0.9182000160217285,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
504,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
498,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
416,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
494,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
418,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
383,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
511,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
377,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
546,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
551,1,0.9100000262260437,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
549,1,0.8999999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
523,1,0.8999999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
489,1,0.8999999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
528,1,0.8999999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
524,1,0.8999999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
444,1,0.8999999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
453,1,0.8996999859809875,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
572,1,0.887499988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
451,1,0.887499988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
520,1,0.887499988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
514,1,0.887499988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
509,1,0.887499988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
417,1,0.8873999714851379,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
555,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
540,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
544,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
386,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
539,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
327,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
548,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
358,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
566,1,0.871399998664856,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
582,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
462,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
543,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
363,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
588,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
553,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
536,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
560,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
390,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
501,1,0.8500000238418579,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
563,1,0.8499000072479248,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
512,1,0.8331999778747559,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
437,1,0.8331000208854675,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
562,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
561,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
579,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
575,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
556,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
564,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
569,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
586,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
557,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
570,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
559,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
576,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
587,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
454,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
534,1,0.8199999928474426,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
581,1,0.7749999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
423,1,0.7749999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
541,1,0.7749999761581421,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
571,1,0.7749000191688538,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
535,1,0.7368999719619751,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
592,1,0.699999988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
567,1,0.699999988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
573,1,0.699999988079071,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
379,1,0.6998999714851379,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
389,1,0.6998999714851379,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
502,1,0.6998999714851379,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
430,1,0.6998999714851379,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
310,1,0.6693000197410583,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
376,1,0.6370999813079834,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
388,1,0.6119999885559082,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
552,1,0.6075000166893005,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
457,1,0.6031000018119812,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
455,1,0.6018999814987183,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
589,1,0.550000011920929,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
319,1,0.5498999953269958,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
538,1,0.5430999994277954,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
568,1,0.5254999995231628,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
399,1,0.4837000072002411,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
594,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
590,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
591,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
593,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
2,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
86,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
415,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
255,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
221,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
203,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
190,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
595,1,0.10000000149011612,"운동, 루틴, 진행, 것, 데드리프트, 위주, 등, 중, 스쿼트, 유튜브",,
